word,sent
concis,0.341550459
thrifti,0.341570887
cap,0.341629234
mimic,0.341631083
unusu,0.341741284
wildflow,0.342292927
foodoh,0.342335324
julien,0.342422567
prospect,0.342667707
sunday,0.342821489
flamenco,0.342987265
booz,0.34341836
stint,0.343463393
helluva,0.343486843
spicey,0.343624593
ruth,0.343675923
burger,0.344034453
porterhous,0.344415616
restrain,0.344622027
aficionado,0.344665093
harley,0.344722076
lunchtim,0.34482959
laredo,0.345317514
wifey,0.345655437
holstein,0.34567807
winghart,0.345781821
monthur,0.346026001
syrup,0.346030878
barit,0.346074747
durchweg,0.346109685
hay,0.346146023
foodcourt,0.346234268
madetoord,0.346317987
amam,0.346330887
encompass,0.346372117
halfoff,0.346610345
themmi,0.346984949
stoke,0.34768504
mieux,0.347804273
namesak,0.347923806
immigr,0.348027327
nibbl,0.348042609
forest,0.348553486
architect,0.348594626
republ,0.348661124
foodtheir,0.348801166
morton,0.348868568
hhagg,0.348902045
threecours,0.34890911
truli,0.349224236
handlebar,0.349265543
profil,0.34931884
celeb,0.349507181
nighttim,0.349671364
dd,0.349689341
hone,0.349711886
sil,0.349804009
quil,0.349816187
visit,0.349927877
loav,0.349967384
chompi,0.350062775
ralli,0.350195356
wednesday,0.350214162
funki,0.350586891
pj,0.350601058
tower,0.351363832
realllli,0.351462445
snake,0.351520724
floweri,0.352095821
perk,0.352893495
ritzi,0.352918091
wasth,0.353099321
rink,0.35312168
phyllo,0.353320119
foo,0.353584745
lunchth,0.353671627
ownth,0.353719448
thursday,0.35382259
black,0.353861759
km,0.353865721
fiend,0.354002647
wigwam,0.354218366
restraunt,0.355281131
stark,0.355381147
allem,0.355675838
tsao,0.355820784
sail,0.355918866
chagrin,0.355955905
titan,0.356265221
welloveral,0.356609363
cromwel,0.356660238
trkisch,0.356677303
vers,0.356752355
bookmark,0.357141886
connoisseur,0.357303229
revolutionari,0.357562086
gallagh,0.35759989
uncrowd,0.35766548
unexpectedli,0.357675339
flagship,0.357676846
ice,0.35796759
gout,0.358082677
bakersfield,0.358258762
davoir,0.358466659
tailor,0.358505521
spicyi,0.358546728
persona,0.358569547
flavor,0.358609544
seltzer,0.358749889
gehalten,0.358861034
mung,0.359041902
shareth,0.359256986
sunlight,0.359382835
dung,0.359545282
obama,0.36003337
recom,0.360121851
forum,0.360669854
gro,0.360707525
eager,0.360898453
pitcher,0.361050871
reminisc,0.361072559
flight,0.361135304
thenth,0.361176662
spin,0.361446641
pearson,0.361589826
nashvil,0.361716119
cripsi,0.361865261
found,0.362040692
quadrupl,0.362170225
recent,0.36232901
cane,0.36258812
global,0.362611293
blur,0.362623163
isa,0.362623904
availableth,0.362712158
tessaro,0.363166327
serviceif,0.363264825
fascin,0.363619466
bubbl,0.36366479
annual,0.363772099
forbidden,0.36391319
bast,0.364171754
hollandais,0.364210256
lvac,0.364448634
timber,0.364594909
violin,0.364713565
priest,0.364718188
p,0.364765124
ait,0.364954682
light,0.365046159
brio,0.365199285
a,0.365222802
snack,0.36569981
frequent,0.365703509
omaha,0.365773908
areth,0.365877936
mimi,0.366004085
brazillian,0.366196256
startth,0.366198815
carbon,0.366246585
jane,0.36638816
owl,0.366453169
ttc,0.366461599
ss,0.36667182
soundtrack,0.366816185
salisburi,0.366917355
rocker,0.367126322
menuthey,0.367142439
fullservic,0.36717132
rock,0.367195502
sw,0.367197797
pedro,0.367733986
bright,0.367737909
glamour,0.367758052
resto,0.367784703
cinema,0.367885335
mock,0.368467106
amus,0.368582144
dinner,0.368770017
ncounter,0.368978702
scene,0.368985359
harkin,0.369093298
ntait,0.36929518
wellth,0.369450971
van,0.369717544
chophous,0.369988849
thatmi,0.370239407
nai,0.370339726
jet,0.370785493
ctait,0.370882357
lebowski,0.370953714
frou,0.37110715
avait,0.371131439
wrap,0.371232553
frittata,0.371298016
buffeti,0.371306883
hyde,0.371415136
quun,0.371487303
apr,0.371682532
pete,0.371688073
everth,0.371797391
crableg,0.371880973
preshow,0.372098061
flamingo,0.372159564
dupar,0.372449937
variant,0.372564093
ping,0.372713911
asu,0.37278386
heur,0.372993318
crocker,0.37305288
allur,0.373064157
cultur,0.373384859
manuel,0.373435516
princip,0.373730286
ritter,0.373886729
sassi,0.373894552
poolsid,0.373973488
halfpric,0.374105122
liveli,0.374289364
role,0.374499926
breakfast,0.37454203
theatr,0.374710917
malgr,0.374925786
zealand,0.374994569
expertis,0.375273218
pnc,0.37531091
deep,0.375450311
bd,0.375593482
among,0.375823817
spiciest,0.37583443
pawn,0.375993315
cozier,0.376003859
hike,0.376211643
ci,0.37628643
lindo,0.376354253
dinnerth,0.376438822
propos,0.376471948
hob,0.376484554
bacchan,0.376608461
benchmark,0.376793243
eveningth,0.377092997
latenight,0.37710788
runway,0.377310634
headi,0.377359129
mile,0.377396991
vantag,0.377521166
brunchlunch,0.377652329
tuesday,0.377661369
canopi,0.377751532
proprietor,0.377899972
sum,0.37808776
sidei,0.378109022
depict,0.378278342
crisp,0.378308738
buger,0.37845901
grate,0.378625124
tamba,0.378730039
fri,0.379183455
brightli,0.379323728
pianist,0.379387521
gentrif,0.379435796
sharp,0.379585634
spicyth,0.379688913
predomin,0.379705049
reviv,0.379873747
tooth,0.379881618
abv,0.380000921
genr,0.380028338
tastyth,0.380288743
award,0.380529925
fromi,0.380599244
debut,0.380627912
clubhous,0.380704829
presqu,0.380728682
tunnel,0.380773797
barpub,0.381140945
dotti,0.381173536
herethi,0.381203945
injera,0.381236847
tiff,0.381578556
saddl,0.381975956
tail,0.382285052
jamai,0.382320305
spici,0.382508171
continent,0.382644487
warehous,0.382675151
boylan,0.382749733
duce,0.382755163
campi,0.382840793
fleme,0.382870515
malheureus,0.382979526
frisco,0.38299554
puisqu,0.383057484
themthi,0.383066567
pan,0.383131557
gaudi,0.384225506
lunchdinn,0.384367092
ohhhh,0.38444516
experienceth,0.384777542
bi,0.384811533
pungent,0.384896302
hoo,0.38504501
dual,0.385569727
macaroni,0.385626408
drizzl,0.386322321
shari,0.386389118
chilada,0.386492063
delux,0.386548697
bentley,0.3867298
dion,0.386801473
tomatoey,0.386900529
uye,0.386990952
serviceand,0.387056577
cola,0.387093368
sky,0.387164138
lolo,0.387326684
itselfth,0.387341517
javai,0.387423729
rub,0.387475934
expans,0.387660985
donovan,0.387799196
standout,0.387845525
barn,0.387984998
shula,0.388094527
wonderland,0.388141974
lotsa,0.388324169
biali,0.388334064
himself,0.388474921
nou,0.388511606
pond,0.388518829
coo,0.388598158
TRUE,0.388643551
trop,0.388644618
sullivan,0.388673639
chipotl,0.388738992
moin,0.388860163
center,0.388905556
parfoi,0.389027347
skillet,0.38913882
choos,0.389269462
pioneer,0.389274729
niagara,0.389275811
veggi,0.389279211
drinki,0.389483867
avant,0.389496813
vinegari,0.389525049
omelet,0.389569094
nello,0.389606777
youmi,0.389870741
petal,0.390011165
deluca,0.390035912
schmear,0.390047344
mex,0.390050239
tc,0.390133372
multicultur,0.390172962
corleon,0.390229139
wife,0.390319849
bonfir,0.390412833
theatric,0.390719032
drink,0.39132146
myriad,0.391447004
clever,0.391509296
homefri,0.391517106
boiler,0.391639091
obstruct,0.391645005
diy,0.391763263
latino,0.391831383
garcia,0.391901366
dixi,0.391954485
remind,0.392087907
finicki,0.392113373
avacado,0.392290087
opera,0.392654087
besoin,0.392701258
doo,0.392754772
monsoon,0.39281084
trumpet,0.392916122
lentr,0.39316587
cheesei,0.393304796
moremi,0.393354782
glamor,0.393739045
hash,0.39387806
ni,0.393955897
okw,0.393998162
spontan,0.394155987
bonein,0.394160822
impart,0.394496655
placeit,0.394520217
fellow,0.39470485
wich,0.394777973
ninja,0.394827727
asi,0.394954408
aplenti,0.394982383
frog,0.394989847
pumpernickel,0.395295144
playa,0.395357723
foodther,0.395525975
abd,0.395643728
lev,0.395668095
macn,0.395825792
restaurantit,0.39595235
allmi,0.39605873
atria,0.396367822
court,0.396437407
mayonais,0.396585369
suprisingli,0.396662697
lunch,0.3968033
sourdough,0.397052835
tenderth,0.39710997
eighti,0.397172973
il,0.397178355
item,0.397240299
ampm,0.397421812
munchi,0.397664104
conduc,0.397810584
vu,0.398465618
biaggi,0.398502104
grimaldi,0.398594756
menuthi,0.398621275
rosita,0.398863687
debon,0.398951564
knuckl,0.399013793
itmi,0.399201861
restaurantsi,0.399272154
fillingth,0.399362101
brasil,0.399479947
uoft,0.399491611
yetth,0.399505396
avoir,0.399737368
brocolli,0.39978253
dome,0.399826429
complimentari,0.400057951
excellentservic,0.400144338
wurst,0.40016315
dunkin,0.400259041
variat,0.400304408
uerst,0.40036091
from,0.400390109
drinksfood,0.4007009
buca,0.400944508
chima,0.400958028
crouton,0.400997809
setup,0.401146793
ingrdient,0.401361051
densiti,0.40137159
selfproclaim,0.40172846
mansion,0.401856016
crust,0.401989518
chipolt,0.402074842
ls,0.402454862
hussong,0.402470839
wellstock,0.402478016
monfri,0.402498604
mealw,0.402700274
nee,0.40294797
goodim,0.402963788
fountain,0.403544017
ocean,0.40371781
decorum,0.403735568
link,0.403772286
style,0.403930538
hanker,0.40401356
ahhhhh,0.404268516
mealmi,0.404285234
born,0.404639538
jumbo,0.40464442
sweet,0.404699329
pbr,0.404994779
hotdog,0.405200312
envis,0.405287494
kidney,0.405325246
restaurantmi,0.40544329
stud,0.405469214
retreat,0.405585
compt,0.405785906
jaurai,0.405856616
dattent,0.40599875
vege,0.406269594
alongsid,0.406672174
shrimpi,0.407255373
craw,0.407303533
ap,0.407533516
workshop,0.407572076
delmonico,0.408000173
notso,0.40809506
nosh,0.408262654
affair,0.408423741
tou,0.40861885
ghee,0.408746289
doorstep,0.408810441
ripen,0.408829245
dr,0.408832294
razor,0.408983494
choisi,0.409091026
accoutr,0.409438455
striploin,0.409535048
glam,0.409837601
bubba,0.409842535
pedal,0.409849672
seulement,0.40987985
dress,0.410168637
soupsalad,0.410186528
dommag,0.41020236
cutesi,0.410370151
minc,0.410504675
liquor,0.410511569
cabbag,0.410615505
worldclass,0.410629527
spud,0.410652584
yc,0.410959406
venezia,0.411166024
deuxim,0.411598434
elabor,0.411805679
mack,0.411969209
crawfish,0.41201414
sprawl,0.412101764
region,0.412122736
pc,0.412163561
cred,0.412232178
milk,0.412273692
geek,0.412396182
voodoo,0.41245261
stope,0.412499569
db,0.412891115
tribut,0.412932916
heremi,0.413142353
potbelli,0.413163153
lieu,0.41332878
licoric,0.413375562
touch,0.413393087
jusqu,0.413478742
hangar,0.413578943
lucil,0.413754287
merri,0.413965433
flavori,0.414185784
dernir,0.414333085
ting,0.414403717
faon,0.414420664
brocach,0.414762727
drinker,0.414783562
partak,0.414888359
ne,0.415122172
lush,0.415141679
ord,0.415332055
teeter,0.415363122
shorti,0.4154224
maestro,0.41545712
lobsicl,0.415477403
aliant,0.415615444
sai,0.415936957
mignon,0.416043671
wollenski,0.416145124
hospit,0.41616762
household,0.416554861
gator,0.416564278
flower,0.416573877
globe,0.416681108
vari,0.416756048
tott,0.416821384
dispon,0.416878241
votr,0.41745046
proxim,0.417579764
cheba,0.417641738
experienceit,0.417764568
joint,0.417920834
alacart,0.418329287
copper,0.418359634
sweetsour,0.418403878
sehr,0.418492663
fricken,0.418584029
goblet,0.418593318
restaur,0.418614158
formerli,0.418771916
oj,0.418927884
plethora,0.419011551
shellfish,0.419139215
pellegrino,0.419356614
incorpor,0.419408808
surround,0.419641858
scrambler,0.419651166
distrito,0.419688481
clientl,0.419717764
avez,0.41973813
aye,0.420206878
truck,0.420369193
est,0.420619966
regal,0.420699735
walkway,0.420799963
blood,0.421156968
corona,0.421226924
toast,0.421306411
upstair,0.421364023
sculptur,0.421395513
personn,0.421522588
sprout,0.421641777
catchup,0.421685507
orlean,0.421722309
monument,0.421979099
mega,0.422055986
withth,0.42216752
venetian,0.422218659
din,0.422383848
histori,0.422668764
taient,0.423082764
list,0.423190857
restaru,0.423351462
bhaji,0.423358894
broth,0.423420231
burgeri,0.423668077
capriotti,0.423710248
lowcarb,0.423958324
bread,0.424021859
breaki,0.424023643
kulcha,0.424386634
vienna,0.424810665
vener,0.424947142
brocoli,0.425097322
ahhh,0.425164863
absolut,0.425185258
chatti,0.425218031
filo,0.425231577
command,0.425298809
handshak,0.425303137
gluten,0.425409543
allday,0.425513546
fixin,0.425723819
tree,0.425791744
imperi,0.425799633
intress,0.425822554
novic,0.425851137
stax,0.426312806
filet,0.426452991
pizza,0.426465753
meme,0.426527523
cabin,0.426594778
catsup,0.426687916
schmanci,0.426749671
upstream,0.426786078
porch,0.426897306
mixer,0.427097969
chrysanthemum,0.427252858
patient,0.427322195
broccoli,0.427326911
omlett,0.427430048
midafternoon,0.427509008
diehard,0.427550212
foodthey,0.427585508
midwestern,0.427644582
servi,0.427681765
mobster,0.427781671
scallion,0.427784217
peu,0.427798419
formul,0.427843422
fate,0.428200023
memphi,0.428238256
quel,0.428460794
etci,0.428467447
galleria,0.428539513
assez,0.428553381
worship,0.428633779
midday,0.428768228
brazilian,0.428794499
attendr,0.429111686
castl,0.429203078
habitat,0.429253113
usda,0.429516339
ensuit,0.429579971
captur,0.429641766
cordon,0.429867927
pancho,0.430030693
tard,0.430183147
carlo,0.430227006
ketchup,0.430368207
froth,0.430729447
midst,0.430734377
bottomless,0.430759417
og,0.430769668
accomod,0.430918047
outpost,0.431037095
menu,0.431040209
spaceth,0.431299363
ooo,0.431331772
placemi,0.43168387
te,0.431845875
beerbatt,0.431927602
sall,0.432011523
cranni,0.432025646
kneader,0.432119358
steakth,0.4321255
vegtabl,0.432255174
qui,0.432295286
summit,0.432344872
prix,0.432417731
plusieur,0.432499898
asiatisch,0.43278609
pein,0.432901651
mixin,0.432910275
nypd,0.432967925
flashi,0.433025634
pieolog,0.433196254
hanger,0.433239466
independ,0.433296954
rudi,0.433296973
mac,0.433323028
clinton,0.433368479
seatingth,0.43353204
aaa,0.433571684
deconstruct,0.433738894
okmi,0.433756062
propr,0.433936448
murphi,0.433961364
rice,0.434024675
near,0.434106117
chipsi,0.434131185
foray,0.434190344
utilitarian,0.434242327
sadi,0.434246692
durant,0.434724788
mayonnais,0.435036557
sauciss,0.435157753
gordon,0.435237782
creator,0.435246871
merced,0.435425198
rol,0.435558719
voir,0.43569574
omlet,0.435819798
indoor,0.435851794
cepend,0.435861747
quon,0.435871107
cleverli,0.435907661
plutt,0.435991862
dit,0.436374393
cowboy,0.436477019
com,0.436487631
smokehous,0.436513838
dune,0.436524015
tu,0.436639345
twin,0.436904229
insidei,0.436940081
stockyard,0.437199956
trek,0.4374096
dtre,0.437482757
overpoweringli,0.437501196
mealoveral,0.437880484
crispi,0.438045867
compos,0.438231329
fideo,0.438298321
glitzi,0.438331064
matzo,0.438460316
omelett,0.438716129
sitdown,0.43872686
cheeseth,0.438749174
styleth,0.43929471
prend,0.439421222
rw,0.439672765
afterwork,0.439746882
atmosphr,0.439781775
dryag,0.439784523
friesth,0.439799006
jojo,0.439928917
brass,0.440048864
domest,0.440075802
paymon,0.440173893
flo,0.440220733
diner,0.440285681
zentral,0.440298234
mexicain,0.440351929
tryst,0.440393168
cafeteriastyl,0.440431298
dam,0.440434854
kingdom,0.440513617
punch,0.440539445
hottest,0.440700903
comprend,0.440763138
allamerican,0.440879217
donner,0.440969613
origin,0.441158511
mompop,0.441188403
brunch,0.441233307
soooooooooo,0.441314174
nightlif,0.441337902
sterl,0.441522874
insteadth,0.441561561
dearth,0.441658063
preset,0.441690336
intestin,0.441773817
panfri,0.441901853
pizzaiolo,0.441980441
menua,0.442042726
kit,0.442111339
nne,0.442163015
ell,0.442203549
notr,0.442420401
cortez,0.442445054
copieux,0.442485815
vote,0.442504932
qu,0.442683102
chole,0.442708387
serveus,0.44278993
hte,0.44285574
rescu,0.443057176
travel,0.443183657
profici,0.44326537
my,0.443592455
burgersi,0.44368914
royal,0.443694306
dominick,0.443781121
dosa,0.443828496
mayo,0.44386328
upmarket,0.443914955
chickeni,0.443966039
privat,0.444002161
bhel,0.44403617
fog,0.444143208
michoacan,0.444146551
menuit,0.444312963
depot,0.444388467
burgerth,0.444559735
flavormi,0.444615286
hickori,0.444676495
chef,0.444693915
delicatessen,0.444756948
pero,0.445157663
both,0.445238901
faut,0.445478003
promenad,0.445716943
stanley,0.445798804
riceth,0.44605431
restaurantthey,0.446338264
conveni,0.446518236
miller,0.446650981
valentin,0.44693827
esplanad,0.44710462
beppo,0.447194559
space,0.447301974
deck,0.447411843
barbq,0.447420112
perki,0.447455957
princess,0.44758457
hobbi,0.447605061
cn,0.447650723
restaraunt,0.447689099
thelma,0.447804957
